username,followers,following,posts,bio,is_verified,has_profile_pic,label
sarah_smith,96,40,5,Freelance illustrator | art prints available,0,1,0
user8374629,2828,6376,2633,,0,1,1
arianagrande,282237728,382,2469,CEO @Fortune500 | Author | Speaker,1,1,0
dev_pete,50,55,6,Teacher & lifelong learner 📚,1,1,0
grace_beauty,72,137,5,Freelance illustrator | art prints available,0,1,0
natgeo895,319547,4,31,Official fan account,0,1,1
tom_techie,181142,16,14,FREE BTC airdrop → link in bio,0,0,1
elonmusk,103467888,474,2327,CEO @Fortune500 | Author | Speaker,1,1,0
emma.j,386559,1882,959,Marketing professional | keynote speaker,0,1,0
b.scott.official,142,74,34,fitness coach 💪 DM for plans,0,1,0
alex_travel,407984,273,525,software engineer @ Google,0,1,0
jeffbezos,116141759,1315,1474,Professional athlete | Team captain | Brand ambassador,1,1,0
neymarjr,115793902,179,844,Official account. For business: manager@agency.com,1,1,0
lena_captures,50,115,5,fitness coach 💪 DM for plans,0,1,0
99882736450,10,5805,2,Click link below 💰,0,0,1
nft_dropper_69,665,2673,3393,crypto signals ✅ 99% win rate,0,1,1
1234567890ab,4453,2597,3131,,0,1,1
real_human_01234,2747,6366,1379,FREE BTC airdrop → link in bio,0,1,1
oprah402,1768115,34,20,Official fan account,0,1,1
sarah_smith,50,38,10,Blogger | Lifestyle & wellness,0,1,0
user8374629,7246,3207,1702,earn $500/day 👇,0,1,1
zz_promo_zz,3991,6508,2875,FREE BTC airdrop → link in bio,0,1,1
the_real_sam,64,72,5,UX designer @Meta,0,1,0
99882736450,2802,4484,3883,Click link below 💰,0,1,1
daniel_f,50,105,33,Yoga instructor | wellness coach 🧘,0,1,0
jeffbezos,26697746,482,742,CEO @Fortune500 | Author | Speaker,1,1,0
arianagrande533,877393,48,15,Official fan account,0,1,1
amy_joy,52,23,6,Entrepreneur | Founder @startup,0,1,0
tradebot_fx,1954,2876,6171,earn $500/day 👇,0,1,1
free_follower_bot,23,7185,1,♻️ repost to win $1000,0,0,1
cristiano435,1354699,18,25,Official fan account,0,1,1
airdrop_winner99,7851,4174,3973,♻️ repost to win $1000,0,1,1
emma.j,165087,85,13,,0,1,1
photo_by_anna,50,39,16,Fashion designer | PR welcome,0,1,0
selenagomez801,923830,40,23,Official fan account,0,1,1
zz_promo_zz,270,5760,3549,promo available 📩,0,1,1
sarah_smith,225598,8,4,Real estate investor | DM for passive income secrets,0,0,1
amy_joy,50,61,12,mom of 3 | foodie 🍕,0,1,0
amy_joy,91,100,6,Dog lover 🐾 | Hiking | Books,0,1,0
tradebot_fx,37,7303,3,🔞 link in bio,0,1,1
botanist_beth,120826,1256,2434,Architect | sustainable design,0,1,0
lisa_writes,50,22,5,Traveler | 50+ countries visited ✈️,0,1,0
nft_dropper_69,6,3529,4,btc eth airdrop free coins,0,0,1
bot_account_7,45,3432,1,Click link below 💰,0,0,1
alex_travel,59,95,5,mom of 3 | foodie 🍕,0,1,0
crypto_king_9999,33,5932,1,Click link below 💰,0,1,1
crypto_king_9999,3123,6331,3289,,0,1,1
journeys_with_kai,50,42,19,Dog lover 🐾 | Hiking | Books,0,1,0
bot_account_7,64,3719,4,,0,1,1
free_followers_now,64,3709,4,btc eth airdrop free coins,0,0,1
9182736450,52,5569,1,🔞 link in bio,0,1,1
realmadrid926,867549,33,31,Official fan account,0,1,1
1234567890ab,78,3010,0,,0,1,1
lena_captures,324725,3,6,promo available 📩,0,0,1
free_follower_bot,4381,4672,6386,,0,1,1
user8374629,300,4821,2629,,0,1,1
xXx_profit_xXx,56,5721,0,crypto signals ✅ 99% win rate,0,0,1
therock820,1676299,12,36,Official fan account,0,1,1
jeffbezos897,767449,45,25,Official fan account,0,1,1
a8f7d3k9p2,3972,3357,3958,earn $500/day 👇,0,1,1
amy_joy,50,34,5,photographer | travel 📷,0,1,0
grace_beauty,103,205,190,Yoga instructor | wellness coach 🧘,0,1,0
9182736450,3569,2709,7613,🔞 link in bio,0,1,1
chris_builds,442159,56,9,,0,0,1
user8374629,1270,3876,4049,Real estate investor | DM for passive income secrets,0,1,1
creative_dan,268,150,5,UX designer @Meta,0,1,0
code_master,51,40,5,Musician. Coffee addict. ☕,0,1,0
mindful_maya,86,149,9,mom of 3 | foodie 🍕,0,1,0
tradebot_fx,5584,5948,5026,promo available 📩,0,1,1
oprah91,1886710,48,11,Official fan account,0,1,1
tradebot_fx,7686,5728,5618,earn $500/day 👇,0,1,1
amy_joy,378130,65,1,🔞 link in bio,0,1,1
cristiano,199404849,647,4198,Professional athlete | Team captain | Brand ambassador,1,1,0
nina_art,50,42,5,Dance teacher | choreographer,0,1,0
tom_techie,143,346,9,Environmental activist 🌱,0,1,0
daniel_f,189,175,5,Developer | Open source enthusiast,0,1,0
free_followers_now,26,7297,4,earn $500/day 👇,0,0,1
botanist_beth,455692,80,2,DM me to grow your account fast,0,1,1
paul_runs,50,113,5,Blogger | Lifestyle & wellness,0,1,0
therock,270933731,929,4187,Iconic musician 🎸 | 40+ years on stage,1,1,0
fit_jessica,388415,1031,1437,Developer | Open source enthusiast,1,1,0
nina_art,50,89,5,Chef | Recipe creator 🍳,0,1,0
code_master,891161,629,992,Gaming streamer | Twitch partner 🎮,1,1,0
kyliejenner420,1578831,19,40,Official fan account,0,1,1
chris_builds,67,102,5,Nurse practitioner | women's health advocate,0,1,0
zz_promo_zz,1,4299,2,,0,1,1
b.scott.official,56,68,8,Teacher & lifelong learner 📚,0,1,0
follow_back_101,6408,3738,6631,Get free followers — click bio link,0,1,1
code_master,274118,98,13,NFT investor | crypto tips,0,1,1
nasa429,1738887,2,27,Official fan account,0,1,1
lena_captures,50,72,6,Entrepreneur | Founder @startup,0,1,0
9182736450,6220,4505,1787,📈 passive income daily,0,1,1
lena_captures,50,21,12,Dance teacher | choreographer,0,1,0
surf_with_evan,59,75,9,Gaming streamer | Twitch partner 🎮,0,1,0
code_master,359340,57,8,btc eth airdrop free coins,0,1,1
elonmusk,255217582,1493,2745,Professional athlete | Team captain | Brand ambassador,1,1,0
beyonce419,744536,38,36,Official fan account,0,1,1
sarah_smith,485553,53,14,,0,0,1
nike120,1963724,15,39,Official fan account,0,1,1
crypto_king_9999,1895,6571,7340,FREE BTC airdrop → link in bio,0,1,1
everyday_elena,997071,852,2311,fitness coach 💪 DM for plans,0,1,0
nina_art,185548,2524,1480,Podcaster | interviewing founders,1,1,0
real_human_01234,1178,3657,3883,,0,1,1
mike_2023,999479,466,2081,Architect | sustainable design,0,1,0
1234567890ab,7926,4895,5947,♻️ repost to win $1000,0,1,1
amy_joy,127,127,9,Fashion designer | PR welcome,0,1,0
free_follower_bot,21,6758,3,investment advisor DM me,0,1,1
surf_with_evan,306920,45,11,promo available 📩,0,0,1
lena_captures,50,41,5,Fashion designer | PR welcome,0,1,0
bot_account_7,76,3913,3,Get free followers — click bio link,0,1,1
realmadrid,184778205,1952,1382,Hollywood actor | Upcoming: Summer Blockbuster 2025,1,1,0
lena_captures,424840,68,8,Real estate investor | DM for passive income secrets,0,1,1
emma.j,126,164,7,photographer | travel 📷,0,1,0
everyday_elena,50,30,21,Dog lover 🐾 | Hiking | Books,0,1,0
chris_builds,532546,872,1858,Environmental activist 🌱,1,1,0
nasa10,1346263,28,27,Official fan account,0,1,1
surf_with_evan,50,83,5,fitness coach 💪 DM for plans,0,1,0
kimkardashian639,423955,47,8,Official fan account,0,1,1
alex_travel,50,26,17,Developer | Open source enthusiast,0,1,0
nina_art,712,1271,17,Environmental activist 🌱,0,1,0
tom_techie,85,211,6,Developer | Open source enthusiast,0,1,0
amy_joy,861830,1357,278,Blogger | Lifestyle & wellness,1,1,0
everyday_elena,50,40,6,Data scientist | ML researcher,0,1,0
real_human_01234,35,3723,2,FREE BTC airdrop → link in bio,0,1,1
surf_with_evan,886900,1657,1568,Blogger | Lifestyle & wellness,0,1,0
journeys_with_kai,50,118,9,Traveler | 50+ countries visited ✈️,0,1,0
natgeo224,741658,32,31,Official fan account,0,1,1
fit_jessica,50,41,12,Wildlife photographer based in Kenya,0,1,0
dev_pete,492132,53,9,DM me to grow your account fast,0,1,1
selenagomez,240161252,697,2740,World #1 tennis player 🎾 | Foundation: @AidFundation,1,1,0
therock,299113362,1770,3517,Professional athlete | Team captain | Brand ambassador,1,1,0
real_human_01234,7069,4688,5492,NFT investor | crypto tips,0,1,1
mike_2023,194,62,14,photographer | travel 📷,0,1,0
1234567890ab,636,4751,3550,,0,1,1
fit_jessica,200,186,10,Architect | sustainable design,0,1,0
chef_marco,50,42,5,Medical student | future doctor 🩺,0,1,0
9182736450,3828,4582,6915,DM me to grow your account fast,0,1,1
the_real_sam,88599,59,9,📈 passive income daily,0,1,1
neymarjr759,1172189,37,42,Official fan account,0,1,1
tim_cook,231694171,1423,2470,Iconic musician 🎸 | 40+ years on stage,1,1,0
nina_art,50,106,6,Developer | Open source enthusiast,0,1,0
free_followers_now,79,6520,2,crypto signals ✅ 99% win rate,0,0,1
zz_promo_zz,76,7087,3,Real estate investor | DM for passive income secrets,0,1,1
justinbieber576,629209,31,34,Official fan account,0,1,1
earn_fast_2024,9,6586,3,promo available 📩,0,0,1
lisa_writes,113515,27,11,,0,1,1
mike_2023,803804,519,1570,Architect | sustainable design,0,1,0
paul_runs,135365,37,12,Real estate investor | DM for passive income secrets,0,1,1
emma.j,50,92,34,Chef | Recipe creator 🍳,0,1,0
1234567890ab,71,4204,0,promo available 📩,0,0,1
tim_cook397,772712,33,20,Official fan account,0,1,1
fit_jessica,473088,97,0,promo available 📩,0,1,1
emma.j,50,55,5,Wildlife photographer based in Kenya,0,1,0
user8374629,6750,3186,1952,🔞 link in bio,0,1,1
crypto_king_9999,28,5845,0,Real estate investor | DM for passive income secrets,0,0,1
sarah_smith,449840,71,13,Click link below 💰,0,0,1
mike_2023,50,79,5,Gaming streamer | Twitch partner 🎮,0,1,0
justinbieber,28929360,1267,2311,Oscar-winning director | Production company: @StudioX,1,1,0
nina_art,167671,97,0,promo available 📩,0,0,1
chef_marco,50,113,5,Marketing professional | keynote speaker,0,1,0
photo_by_anna,269960,39,8,DM me to grow your account fast,0,1,1
alex_travel,192,78,47,Dog lover 🐾 | Hiking | Books,0,1,0
mark_adventure,510991,2615,1220,Entrepreneur | Founder @startup,0,1,0
alex_travel,50,63,5,Environmental activist 🌱,0,1,0
therock842,596269,26,34,Official fan account,0,1,1
jeffbezos,234328931,995,3614,Professional athlete | Team captain | Brand ambassador,1,1,0
dev_pete,269626,471,1584,Yoga instructor | wellness coach 🧘,0,1,0
tom_techie,50,38,32,UX designer @Meta,0,1,0
natgeo174,87472,28,42,Official fan account,0,1,1
chris_builds,276,525,59,Wildlife photographer based in Kenya,0,1,0
crypto_king_9999,20,5494,3,♻️ repost to win $1000,0,0,1
user8374629,2291,2021,3117,Get free followers — click bio link,0,1,1
tom_techie,50,111,12,Blogger | Lifestyle & wellness,0,1,0
real_human_01234,2070,2979,3405,crypto signals ✅ 99% win rate,0,1,1
elonmusk,166358349,1555,3274,Official account. For business: manager@agency.com,1,1,0
natgeo148,838591,29,18,Official fan account,0,1,1
airdrop_winner99,45,4065,4,,0,1,1
fit_jessica,947151,822,1703,Artist | Digital creator ✨,0,1,0
xXx_profit_xXx,36,4667,0,NFT investor | crypto tips,0,0,1
b.scott.official,104262,2823,551,Architect | sustainable design,0,1,0
fcbarcelona440,1753796,2,5,Official fan account,0,1,1
a8f7d3k9p2,6871,3968,2746,🔞 link in bio,0,1,1
journeys_with_kai,100,181,5,News journalist @NYT,0,1,0
paul_runs,1542,2766,5,Retired engineer | amateur astronomer 🔭,0,1,0
acc29471838,3,5325,3,Click link below 💰,0,0,1
tom_techie,50,69,8,Marketing professional | keynote speaker,0,1,0
